Unnamed: 0.1,sha256,data_type,smali_classes,malware,smali_classes_bin,dex_date,total_size
6917,75C08FDC47F73592E15A1BA9A7D8E4459E3954EF1168917B788F15763B773A81,goodware,1716,False,1000-1999,2019-07-09 10:08:16,22165468.0
30067,F1EBC9DC16E8E1A8C9E4D561E3DCDC9E3D5D16C12CB4724605CCEFFB7395A376,malware,19951,True,19000-19999,2019-02-15 17:50:46,20174007.0
17264,CD480DB0ECBDB66FF5755A515A5CAFF55C3D4E4D4148A5A775C8213D1F897DA6,goodware,41376,False,41000-41999,2019-10-16 18:49:38,6450934.0
30568,C7511C527902F82AC6B8859EE356C816002351FD866C00352CB8C832066EAC49,malware,23891,True,23000-23999,2019-08-06 14:33:56,5542081.0
31356,5F659EB693F90639DB1BE66B619C95089E48A9707D0D0945319DDA6C7EA8F0CA,malware,30543,True,30000-30999,2019-12-19 08:49:48,29120363.0
7232,BB33147ABCF2BF68A0FAC1A1127F1698C046DBDD367FF62C4D9B4510DE656C97,goodware,1716,False,1000-1999,2019-08-09 20:04:34,16248191.0
4264,84040E6C4D493B3EE4509B1A37766DCB3AB2B52EE89FA36088B2AC843D7EC2A3,goodware,1246,False,1000-1999,2019-09-04 13:54:12,40205717.0
31925,2933826601E62A4AF4C0AC7538108237D2170AB78BDA4B333AA892A37AC1577E,malware,38839,True,38000-38999,2019-02-06 12:56:56,12177460.0
14597,A767E7DE129590CF1FDE4A26EBC87BA57EBC74A5E30E8AB019BA7BD8BEE5FA7F,goodware,28188,False,28000-28999,2019-05-28 18:00:38,5283571.0
5618,70F4C39C2331C2B029CD2CD685E41B4C6D552B46F20AE42073245AF6FED89EE5,goodware,1790,False,1000-1999,2019-04-18 20:27:08,33829810.0
13047,A8D4BAC6BF883A1C0EFF9F2E718494478B6ECF3D1F2EB2599E98AAEE28EB7C74,goodware,15082,False,15000-15999,2019-02-28 00:43:08,13773865.0
30859,15B9D92386D57C3FB1818290C5CF2CBF420867C7F5920ED465F822BECC7C3EFF,malware,25005,True,25000-25999,2019-03-20 20:29:48,11862532.0
30979,9A9A330E1F804B5846942C3B8A680AEEED5CD72CC96AC7C8B1781E07182A4E87,malware,25994,True,25000-25999,2019-02-18 17:51:54,10209866.0
17799,0044AB355366D0DD0276231FC5BB78819E50B94EDB7B0DC555A30BB342560921,malware,606,True,0-999,2020-01-09 11:21:16,64631302.0
2874,B903221E2D0C5FD23466A8B21B4AFB4CD528E921AD0D9845A1EB30F04F779786,goodware,78,False,0-999,2019-11-28 16:01:00,71786247.0
1814,761517C6F63144BF7FA82D1F7BB7C09C12E463295A89114C427CC32A7EFAC443,goodware,47,False,0-999,2019-02-17 23:24:26,23882725.0
10999,916E637A931BE977CA74FEE1ABE72E98320E01AFBDA76F059909CB0D3444E06A,goodware,2332,False,2000-2999,2019-08-21 03:19:02,75121742.0
10130,9787ADC68D8A00107882341F3BA8D9B08BB5758BDDFA74DD022E2695457AC623,goodware,1813,False,1000-1999,2019-12-13 12:18:30,17840919.0
27982,A3AFFE00319EE015EB71E1020CB66852C654127F5F322DDF5363E3D4A52092E1,malware,2600,True,2000-2999,2019-01-07 19:51:44,22044892.0
21907,93469A2CD62055C7D97601A05695A8FF036BCAF4AFE1D507E642294E2521917A,malware,1385,True,1000-1999,2019-05-20 19:45:34,21790469.0
13877,B20FBC9E6197FFAD3ECAC55D801F7C6BC1EC61C3DC8F27DFDD2833BDEB796062,goodware,23411,False,23000-23999,2019-04-23 17:31:44,236703347.0
1037,45C3F0756B4EC8A3E512E7D03949BA1AC12C5F0DE930F2603EC3FEC154A903DD,goodware,256,False,0-999,2020-03-28 16:29:12,156751282.0
25695,23025705843520FDB6EE88CD988638E1149E4936637D2133DFB81A238C497C39,malware,1385,True,1000-1999,2019-06-03 09:42:24,20294763.0
13410,551944580D76E9562E7A636AC245E91C47F1B6DF16400E2BA40AE75B1F9CC4F8,goodware,19250,False,19000-19999,2019-01-06 18:13:28,35734898.0
10155,31CAF4F22C84267902AE9724822F28CC3E4679B95230E54450C405A880DFA315,goodware,1827,False,1000-1999,2019-11-14 09:59:26,71333334.0
8397,9D2F3E950F277190AFD24E71E6EFB5E07AC74E1072BEE63B3BAF3BC9AE25BF63,goodware,888,False,0-999,2019-01-09 10:17:26,78078028.0
18321,00F95AAF17A1417F375F79322C78EF78EB972415F4F16FDC3EDBDF75A3E90284,malware,468,True,0-999,2019-11-14 11:09:34,31625837.0
15600,E56F407C02F28E2FDC45ED6B78A9E109FBE7DD7512F5C63B5943E48CADD7A01C,goodware,37856,False,37000-37999,2019-06-17 09:23:44,38135681.0
24761,B1952498A9D4A43004A7D9E539D637AF77CA3FC65023ABC9FFC3DAC23066F56F,malware,1385,True,1000-1999,2019-05-07 15:07:24,106841207.0
32244,03AC57DF3B22D9DF8449D246C98C4E50CA0065AE4937B8C433A0B6B3A05FCFB5,malware,41022,True,41000-41999,2019-02-09 12:24:54,19088817.0
28173,668796796BDBCC39D515E7F942875EE05440372F7751872BDF497A62F02F229C,malware,2893,True,2000-2999,2019-03-08 21:12:10,8388617.0
6888,02D31BBDCAD1D2D54B63570D5842CBC89A5B59FD979363B89B7CADF075840979,goodware,1716,False,1000-1999,2019-10-22 09:50:38,19798438.0
15330,4968918E3BD099938E54428185AA3F41F40945D5875033C913421DF54E3AF8CF,goodware,36059,False,36000-36999,2019-04-02 15:26:56,102631549.0
19540,1D81F06CF4873765BAF921704F221756D694CFE5E2C63DCAB14D6E5BB1614430,malware,189,True,0-999,2019-10-21 14:46:40,103245918.0
27594,603E5B083AF5680C1AFF4754F970CEACB2BC2D423BF7ED032DFCD038769AD0C2,malware,1914,True,1000-1999,2019-07-25 10:19:48,43134911.0
27993,70AC03276D22433C9C730716EF172037D12A4E607910CA83FAE4A5A71CFF50CC,malware,2600,True,2000-2999,2019-01-08 21:41:32,19480767.0
32462,17AA105FE4F00679CA0C3FDF2FCE29D0C4E97055D17902CCC681ECB94C46DD20,malware,43792,True,43000-43999,2019-11-19 17:31:24,39257670.0
9132,BA69DCFF817397D49D5AC77DB9624E81B02C3197E8369AECC4CF24927A63ED01,goodware,1813,False,1000-1999,2020-01-06 12:39:32,12561525.0
5915,B2AFFCB178F144CD22BA6E1A015FA49404125B0C3CE92F271E00D2F59DEA927E,goodware,1716,False,1000-1999,2019-10-18 14:02:38,7525899.0
25267,C726899386F6EC6F65286B2F08C37FA41B91492F3B0930795C3DDC18DA26C1AE,malware,1385,True,1000-1999,2019-03-16 15:24:52,65330202.0
3152,CBF7DA7E8942B71A87A4220E9608849050DAB77D3F5D134103D82234E2141997,goodware,927,False,0-999,2019-11-20 11:27:12,4620548.0
9193,E3515E576486DC1F1AD4E19EC2A47AC3AE930BCCD78A739F6D81C76B8147309A,goodware,1813,False,1000-1999,2020-01-20 15:06:54,45532419.0
26943,45A4A91BBA64D0AE55AEBA58CE385E8CCC878FA2394D4BC8A92E33379D374B20,malware,1395,True,1000-1999,2019-04-12 14:33:28,32289021.0
15414,14B593544B8E5566294A02E0765CF5205A035431BD2004795B1AC16284601252,goodware,36832,False,36000-36999,2020-02-07 15:18:02,46020103.0
28111,6C8E0302E4FE14D32376E4C81914077AE002492CBCD460838FA76B4618807827,malware,2874,True,2000-2999,2019-01-03 10:41:52,37437327.0
7816,8C1E31EE2E5D98B4F0AE071ABECFD0EB2AFA07127B9E769F6BB6DE7687AAA8BD,goodware,1738,False,1000-1999,2019-08-18 18:45:24,126578189.0
12585,B80E9DC11CAC505FDA0EBEA5DA4344F23CC43A8D35430E8089073F842A9AB38B,goodware,15082,False,15000-15999,2020-03-22 21:28:38,4632580.0
725,3097136DEB80624F38D87329103A6F95DBF2C0E58491586DF6B2EAF8D186A2D7,goodware,31,False,0-999,2020-03-24 09:26:18,73135276.0
20484,04627965F8DEE8C4B28C61151BD498F267F9626CCEBAC5B69D4639F5E9846E65,malware,634,True,0-999,2019-07-29 17:17:54,25208222.0
3282,D507EE1FF84E101356A2F433860ED5CEF7D716910B20DC2CED7D98232AB8283B,goodware,83,False,0-999,2020-01-06 15:47:44,23684430.0
24612,AB511EDDC2DADDD6A0F67453D17C8E0D6869C936131BA32BEA528D76344176B5,malware,1395,True,1000-1999,2019-05-07 14:53:10,45844562.0
19347,E965CB0D1954B0FF922BF920C9F44003DF6BBE8A64F168F94B9144FFEB23FD58,malware,79,True,0-999,2019-05-21 01:08:56,7404553.0
12707,3C24FB95D261681F58C4D88FBEA41AE183C4E2535C761A85002E5E9A06CE6670,goodware,15099,False,15000-15999,2019-01-21 16:56:02,3286773.0
18744,A0FAFD62D30F7F9F42AA67F3A596A5D60566281770FF9917FC3F55A8FF5BB579,malware,79,True,0-999,2019-08-12 10:27:28,25021687.0
10556,5406DC6C68438AB9B3386E062070729F1F58B824BD8349F88E97ED3996A2FA13,goodware,1827,False,1000-1999,2019-11-22 16:36:10,48046686.0
3569,E6D7246440FDCE516FAB0E262FF1A46A1E4A751D19BF7E858A3152A49E8792DA,goodware,31,False,0-999,2019-09-27 10:23:32,20156128.0
8830,686858D6EC7882E647DE333C32F6B74F8D6DE9B19A1AC6A9F8B6833E3B011F9A,goodware,856,False,0-999,2019-01-18 16:20:42,49755406.0
26751,11F5C14B52D7E0DED6255017865F1560043983EA9223E13819D55D79A5529E26,malware,1385,True,1000-1999,2019-01-25 13:01:08,48412372.0
7185,D2E745E6834FA0033254CCDFF57510DF9A97542B3683C6A55DBD1C3A0D92FA54,goodware,1716,False,1000-1999,2019-07-09 17:57:08,18488088.0
22026,99BD8504C89AF237339AD2AA7FC67C2DC583DC45FE90DDC0049A62825362A2B7,malware,1385,True,1000-1999,2019-03-03 23:54:34,7946820.0
14316,C56D1CFE604D4BC913271BE23E7A77036EF54391CA2934778DD34AABFC9F5DC9,goodware,25411,False,25000-25999,2019-01-16 15:54:30,41236733.0
14198,1BB47976A49B7472D7C3125344866940F862B0D38D2EAEA0741508B47C3FCF09,goodware,24506,False,24000-24999,2019-05-19 07:04:32,13286245.0
19074,182DD76E0D5A45FB604E5CE78DEA219942ACB6EC18E9E839A11A28F73FD3C0AD,malware,129,True,0-999,2019-12-09 15:05:26,8396595.0
18501,7F2884121016CA7BEB5FE9FC17ADF776554D2F725796BE9B502E439A64D0AEFF,malware,79,True,0-999,2019-06-27 09:31:58,26807659.0
23033,66C63A8C4BA707AA80DF5BED7C82AE0E08B88B1A3CEB561B2D487525C466955B,malware,1395,True,1000-1999,2019-06-03 18:29:28,12777779.0
29811,30FF793F314109900747FD4F4DCC2480E987C30AAD531E9C00B3859F9ADF7B73,malware,15095,True,15000-15999,2019-02-26 16:42:18,6366683.0
1604,69E5E31619A901584CC018E784FF6E58761829B74AB532B1DA6FAD7D32E003D5,goodware,827,False,0-999,2019-11-08 14:42:20,59717670.0
23577,D4E9DCAB025450B46000A4A83027199CEF4968322B644E6FB42F7BF88C7E01B9,malware,1395,True,1000-1999,2019-04-26 13:38:12,49977039.0
9866,C4FE881C32245563B5F8062244A334FDE7591B0452F2C8A10CED0350400D84B2,goodware,1827,False,1000-1999,2019-10-30 21:49:44,3990564.0
28098,5C9C4361E8702B6979E563974502C25B44D4FD896C1C5E70580F01713CBFD164,malware,2893,True,2000-2999,2019-03-19 01:24:24,23531808.0
32213,2A5CE9C58AD49556AAE7C31B120890004DF6B2B9B49E160EF52B27584C00EDC6,malware,40960,True,40000-40999,2019-04-24 20:22:20,15609636.0
20101,54E9212C6BA4A3191660774DC977F262337148DFC54D9E4B26505117E915A5F7,malware,141,True,0-999,2019-09-23 16:17:30,32380012.0
12535,4E084F7BCC5AA6D76DA39C049DFF7F456A9363E39296331324461BBFC3A0A06A,goodware,14745,False,14000-14999,2019-02-17 07:16:34,20150693.0
17514,00A198C5AA4C4FDCF636D7CBCDA8B3FBF317884EA45199934F411EE9503CBC20,malware,33,True,0-999,2019-01-16 10:28:54,23331114.0
11229,7FCD663AC180271DFB10D05A13E1F0629369448BCCA33B63E0D8CE86E5851511,goodware,2589,False,2000-2999,2019-04-03 12:38:08,46231125.0
30246,0867207C66C974F02D413F8A8C91F1BE64B0701E93B929E8D8D5C206CA275059,malware,22100,True,22000-22999,2019-06-12 16:45:52,42485598.0
11942,C10710BD0E200672368838DFAA83F8E7C96F5C3C9C863E16FC2E1A248091E333,goodware,5802,False,5000-5999,2019-12-15 15:48:06,176411411.0
13419,BA778E3A62C555D71C8AED884C7419B615F0E846A0693999D93F0B69FE72C959,goodware,19368,False,19000-19999,2019-02-21 15:33:40,4938243.0
25825,255BD994B4B153F5A50BDABC98E243973CF28AEC2078E176CF475D6B9C380EF3,malware,1385,True,1000-1999,2019-06-25 07:53:26,27804072.0
26747,49149379AD386D85CA0C8D1A81A03D14190CCC008652F2EB654C5E94F45671DF,malware,1385,True,1000-1999,2019-02-27 16:42:30,45921767.0
3930,FE7F108D92CD358C0833C6A23DEBE790870C94AC692636CC5FACFE1C14EC00F0,goodware,79,False,0-999,2019-12-03 15:16:58,23200828.0
19801,37024ABA30A6BF53772F2DD14D31B09CF3BECE9D1167F21D6C54F11A074DA2FF,malware,164,True,0-999,2019-11-25 13:04:22,32537453.0
14323,5521F5DC93145A0339E00310179BBFC22AA5ED785C16655682D11E3C23B40983,goodware,25593,False,25000-25999,2019-01-29 17:53:32,83714626.0
14366,0FF5A9F5CEFFEF25E3A4881971C451EA32FD50F5B445D4B4EEE479B681591B17,goodware,25939,False,25000-25999,2019-01-28 23:46:34,67719122.0
9965,CC388948B525C8CA096CCE79A2EBEFE7A496A92BD73414F637C025C149F53E81,goodware,1813,False,1000-1999,2019-12-28 14:46:50,24574714.0
18392,016D7B07A6FDB3DCEC2F8D6E4B2D9500FA09E21108F0960393B2F64A562674B6,malware,363,True,0-999,2019-12-23 14:35:52,17493912.0
24049,ED9C636F7EABD7D1F01EE2D0985916DF99538CD7A89AFDC4BDBF95FFD4F48BEC,malware,1385,True,1000-1999,2019-04-29 19:19:40,37890443.0
25848,2512A5DF79B3B7B8FDF569B93444661C3B5EC17150A9EB796C8C69AC123F676C,malware,1385,True,1000-1999,2019-01-12 11:02:30,33324290.0
23879,F77D6EB8D911B3575111558F98A550383404073F1289A7B26A6C70340F7E07C8,malware,1385,True,1000-1999,2019-03-18 10:36:06,33520212.0
20538,0BF10818C891B6CA1310236E56E8125D18CF65AAE64374A92FCDDB820126C035,malware,711,True,0-999,2019-02-18 18:28:48,6470532.0
2544,A355A899363D2FE9DBE92E06A55B07B2ED62E19A69EA26D43550B97500B48B89,goodware,980,False,0-999,2019-02-26 14:01:42,71252143.0
24258,F0034BC9ECD48C402A03CC63C71BB69A41960149D4E6BEED9B0B024FD6AA1695,malware,1395,True,1000-1999,2019-05-08 23:16:50,69961377.0
6813,02100DB066F1964DFAFCCAB26C28FF54B5DF1608E4C14E7CA7743E575BBA4AC8,goodware,1716,False,1000-1999,2019-10-21 18:53:34,32556379.0
9084,9F653583779A0559B17EBF8CB0CB3ECAD74273A908C3E1B214A2728DE898235D,goodware,1827,False,1000-1999,2019-10-06 19:12:26,14378211.0
20983,A178BE5973A89D8FE057D72613E21A39ACD363EECFC219F86982D11B75E0F381,malware,185,True,0-999,2019-12-10 22:18:28,45662396.0
10666,728702EE25BCC0C5C8575A3D3E3C9559F0D16D9F97C48283DAF80BCCD1608975,goodware,1813,False,1000-1999,2019-12-28 17:20:24,79807176.0
13109,C6DC4F10787FD61F4BB754AF7FC57D25037F2CF70B81D3858AB518AE2B0CC09E,goodware,15082,False,15000-15999,2019-04-03 07:38:10,7458982.0
7846,0C96E100B1E16B16E03B8C3082308545B446E0195A615644DF6BCE6D561FD566,goodware,1783,False,1000-1999,2019-03-12 13:18:30,617771.0
23351,E1558A956678A6DBB84163E74D3D25FBFC43BA2A13C2C61F3F1E7DF1B7135049,malware,1395,True,1000-1999,2019-04-26 17:42:14,43064537.0
30198,F09DD17016BE07DC64A93B3252E34DF4579986D7130356F727A949E8E091FFFC,malware,21596,True,21000-21999,2019-03-19 10:35:20,11090151.0
30418,960CB0F96462488167871D771BFE31335199EC11DC5168B2781B493F8DEA5AFF,malware,23153,True,23000-23999,2019-02-06 15:16:30,6221350.0
32513,3EFC82EB96811F1D39539F756CA37E07DA9D9456B066D31651C91AE1A26E3CE6,malware,45529,True,45000-45999,2019-02-13 10:06:42,22093678.0
25060,CF74C51225AA46296CDEDF2413B45A6128EFAC074D6DF30D5E06AFD04FEE8647,malware,1395,True,1000-1999,2019-04-17 16:13:12,41522939.0
18898,B4CC5B6DB82BFCDE06845C3E5B71215C4010A5A1B6AFBCB3FADF07AE4301ADCE,malware,79,True,0-999,2019-07-18 15:38:08,6347759.0
1768,72EDBDA8ACEC7E1DCFACB48CCDAA4ED30A1502176539255788455C1DE078C17C,goodware,951,False,0-999,2019-10-08 16:15:40,113013819.0
14967,9DF5D1907C9FEDDC50AA3BED5A2FE7CAA0775C3AD9A5C2CC2304CF7302781FD7,goodware,33811,False,33000-33999,2019-09-30 11:22:34,10711228.0
20989,A1C97EE294CF7FA384E34F191552A237F807AAC545323FE2DEBC76C984B3B840,malware,148,True,0-999,2019-10-25 11:13:38,23661876.0
2164,8B44D849D4336BF10023EC7DEB2B0036B7CB4D061D10368B517C7062BFB6EC41,goodware,82,False,0-999,2019-01-19 18:50:42,81998956.0
9642,009013761182FDE17A30C5B007CB3B46FCE0EA13943D242952B73F2FFB944241,goodware,1827,False,1000-1999,2019-11-26 17:25:36,121466618.0
1476,608F80F8B797FDB91C0212170C7D99AB8006F4B91BBC4FC1D3BB0A129CC950CC,goodware,88,False,0-999,2019-03-25 15:01:44,176916851.0
29189,E71D56DFC38B775B8FF8D0A500C8E0D9A7A163C38E76CD42E79C52D74BBD1B21,malware,15095,True,15000-15999,2019-05-22 03:26:14,30638913.0
3567,E6D2903324F8085CC29F8525566B77BB98AA152EF24364C3C38EA18F4E7E3EBE,goodware,944,False,0-999,2019-12-12 13:50:42,51171290.0
20573,7A24AE0F157AFFA007FE14C5B321B6EA09D8FE888023BD114E9273D0973C3B41,malware,182,True,0-999,2019-10-28 11:40:30,66650355.0
4912,5639F35DEA4E4946519AE3FEDB6608FC0210E38F80821AE49F111525778F4B38,goodware,1027,False,1000-1999,2019-09-04 18:30:02,6657117.0
27093,14E2B9B1957E15C75E1D60826EFF3B0C8B7A9BBCF7B7E8E9056E18FD476AE212,malware,1349,True,1000-1999,2019-02-22 17:59:30,15995876.0
31357,42D12B3223C5DE2AA925C637B153291C4B80D3BF3B58E7CFFBF6D39DFDD3A544,malware,30543,True,30000-30999,2019-12-18 15:44:44,29120050.0
22277,5C180B70556645F49ED5A7AEB0168A50A1F9EE77563D0E12EA5E0844D8AA7F5F,malware,1395,True,1000-1999,2019-04-29 23:22:56,5106061.0
22959,797492A0EAD1BB92F228C6ED4A995F08030D712CE33FF57BF39B9282CD5FF6C5,malware,1385,True,1000-1999,2019-08-19 19:16:52,197594966.0
1852,789B0499D2E5F8FBD89ACEB822A5ABF4B115379428471B5D678EB0803ADD85D8,goodware,44,False,0-999,2019-09-16 16:29:20,39581953.0
11997,DF4A4E4566C32F55EBA440730768CB0E875A16E0FDE29BEDAD0EE5D49A49BA8C,goodware,6820,False,6000-6999,2019-10-26 20:53:02,3500665.0
10935,7DE119224CA5209FBDE2A79738394D47DDD69E27C710922C38562ECA5CB0D9F2,goodware,2015,False,2000-2999,2019-01-06 14:37:48,10595729.0
26215,377E93B7A9FEFA2B72F420297FD40B45C93BB9A5F468001EFAD25EBE883DE739,malware,1385,True,1000-1999,2019-04-30 16:13:38,97040189.0
3561,E697C52DB5C7CB43F97838D0CD88C463E099258FB9B8B62B1F1FA4886E7D02ED,goodware,25,False,0-999,2019-01-31 15:35:06,30596881.0
17771,00DFFB46FCB96B7AB4088F83361C9B2443012CDB973E15282DDF7D4EA439F9BA,malware,722,True,0-999,2019-12-25 08:29:38,199144027.0
25261,C75CF046FC98B04C648747C9AD0C43204B33E8FE5E4617C7AD678FB2F12E3086,malware,1349,True,1000-1999,2019-02-21 15:32:06,35366142.0
6914,CF5EC55BC8027A439D5D8607A4DDDD5AE3A0FCC53C059A5E441956522DE7095E,goodware,1716,False,1000-1999,2019-07-30 20:54:44,95832362.0
22157,5EB4C868F5007FB3E1FD2D65ECFBD5F1B59781816322E0152556C15EC3D0E3B3,malware,1385,True,1000-1999,2019-05-20 14:56:46,49925491.0
21089,E7FB72E0DB6986D73960B1F24458C7F6F567586BCA3262DDC1BF48BA4D3031FB,malware,1143,True,1000-1999,2019-09-06 21:10:38,126353166.0
1797,74F5D5601B5A02A20A18120CB56C0BD635343F1B51FEDB6AADDF94B3E8F5B139,goodware,256,False,0-999,2020-03-31 15:10:44,44966703.0
28327,312C70985FD22B04D0202D6F2DD8D53FD75DC74DA948E448EEABC85B8004C4F5,malware,2874,True,2000-2999,2019-01-29 16:47:38,20420533.0
3287,D52109838D5F6C2720D1D66574AE4DAB0958FEC1B0A0356DD848A557253DFE97,goodware,221,False,0-999,2019-03-06 11:10:28,1053302.0
20640,7FEA0B6E2572895B288CB581674CCA288B8D9541BC0DFF84A8BD3574671018D1,malware,129,True,0-999,2019-08-26 16:52:06,8589900.0
4437,7EF052535F3F3D26AEFE5E165FCCB5E601FECCAC07F70DD1D486C42D48852818,goodware,1109,False,1000-1999,2020-03-05 02:40:02,22789257.0
5691,04EE5B1F7556DCEE059DDD953A90F7533433BB78D6E93902551355DD1593B724,goodware,1716,False,1000-1999,2019-11-01 22:02:10,22253878.0
11527,127340134EC1B64F3184BDFEC3B6033F907B73107CEABCF76541524F45125B7D,goodware,2843,False,2000-2999,2020-01-18 15:16:44,22081098.0
27235,4A0D82905E3DD7521C53D222A07C43FCAF6EC6DFF512E8DF53D1C7237BE1AF23,malware,1349,True,1000-1999,2019-01-23 23:57:18,11138362.0
26052,32322A2D37D5E87DC1C2AA4A9EBAEB0E0C1D94184BA68FE40E804B677265A13A,malware,1395,True,1000-1999,2019-06-12 16:53:06,56596526.0
13026,04BB221A9C3558F9A531BC970A6627B1574374BC6E800BB88D4A6F05E7A4EA15,goodware,15082,False,15000-15999,2019-12-02 13:54:28,5180747.0
9901,C46BA9A464473E89D590302CA5AD3F4228DBB89C9FC68D9BD4D89337FCC9E77C,goodware,1827,False,1000-1999,2019-11-27 20:12:24,45485562.0
23594,D48492DF4F8327A5B18D358F9F46D0F0A28920CA9D2FA4CA6EBB47C5AE7F0C06,malware,1349,True,1000-1999,2019-01-27 21:26:26,22283359.0
5942,C6AB090433BE5F9C4B463163E00D2C086561784BAFA26A6EB21355BF38B29C86,goodware,1716,False,1000-1999,2019-09-25 19:35:32,21598461.0
22582,5724523B493E55F0F7E23CCE0BCE20358AF04CA6CF82FDEF46D61E16616361C1,malware,1385,True,1000-1999,2019-05-17 20:32:48,61535644.0
5122,3448A1AFC8FB0C0BC7F5D39D7BC0E058E96D98F15198BD95294E544E69DE5EB3,goodware,949,False,0-999,2019-05-16 13:22:32,320110.0
16794,04C1AAA272EE8547969611DAFF0CE117D173F558C3622C0DC0C0837148E700DF,goodware,40889,False,40000-40999,2019-10-22 18:24:00,44643270.0
18587,495F7F2FCB40A661DB348E8975F13B3E212A2E576E1D1F7F5FCCA96C3F373BF7,malware,942,True,0-999,2019-04-25 10:24:22,51610835.0
29583,4C56AFAAF72CBEAB0F39A95D45BC0330DB66696463C5A59868A1BD5418F812BA,malware,15095,True,15000-15999,2019-04-26 04:52:48,5029434.0
31709,1C2B00BC79E1876F3CB6E4208008B20B399C182FD39EE49CB4D9FDD36C4F17DD,malware,34384,True,34000-34999,2019-02-18 12:55:48,11566389.0
31900,2ABFE702827416B1E5E72B6115B2F383BC8B6F0E10030F6CF190117290785B6A,malware,38270,True,38000-38999,2019-01-09 02:15:02,42354194.0
11176,D86977E3A2A35F5526F20F2DCD113C514DE3E572822DBE385938FA9CC4661299,goodware,2611,False,2000-2999,2019-02-22 19:23:04,62197559.0
8088,8CACE5FBA9D1F3D2904A764B8A213452A2BC44CEF66A5A947F18C3FFFACC5F58,goodware,1738,False,1000-1999,2019-09-30 17:58:36,91354310.0
