Unnamed: 0.1,sha256,data_type,smali_classes,malware,smali_classes_bin,dex_date,total_size
6173,35945A18B04B8F2E77C45CA62BC0181F180576A9550CD0FA857B20489FB54EB0,goodware,1716,False,1000-1999,2019-09-10 09:46:16,27177219.0
15093,5FD3DBA7CCCDA7087E2D18E4DCBF179892CF9A54048A6A5A4D14D92093320BC8,goodware,34238,False,34000-34999,2019-07-16 09:14:34,24182361.0
9571,26B56968D498C1FC386D1E978438E6947A2AFF6DAD8F5278FCF00E644A2B9D60,goodware,1813,False,1000-1999,2020-01-18 13:58:30,31177700.0
14607,B5A862A33B6EF9DF9A83379181EF2CA2F666814772D425308B632B5335843DA0,goodware,28236,False,28000-28999,2019-01-29 09:57:54,74451572.0
21072,0EE8B846AEDC0D0F911120C2E4344F965945FF72AD55F45521BAFE986F101208,malware,1030,True,1000-1999,2019-03-13 10:10:04,15016632.0
1290,552310FFF9E20F9039072FFB1FB777A365378D7D96DD7A97F257F7B0BEF1DEBC,goodware,26,False,0-999,2019-01-22 00:03:36,18126482.0
2322,957DD8D045C3E97D91FC7D63EB3B00A6081E17F91587DC460CB5346D0D0953B4,goodware,500,False,0-999,2019-05-14 00:41:18,80282389.0
22189,5FE449FC4E87D42DEC6D191D23910BBC933D91E1F65D9761CBD9B4AC76348BA9,malware,1395,True,1000-1999,2019-05-19 13:39:16,67595294.0
5776,D411EBBF4E0A6BDCB3B52965D2AF65A02CE486E4CBDF25C2ECE0F2D2ADE5846D,goodware,1716,False,1000-1999,2019-10-22 10:19:30,5370954.0
15623,31BFBCE2982DD5CE95409026982AC0162803D3A80AECA0946DE03AE82429D907,goodware,37983,False,37000-37999,2019-04-26 16:25:36,40679474.0
4945,DF579FACB7EA0F11D99D64B1540F7E65531299DD82A2999E22995886C62B0309,goodware,1003,False,1000-1999,2019-05-29 17:00:42,35135393.0
4865,69709BCFA4E7B4D80B7651FB78D09F34570F8B649F73BB80F7C4B5C7AA42D994,goodware,1593,False,1000-1999,2019-05-25 17:05:42,91819195.0
3809,F54B1BCFE66396CCB6584E6902B18756D7A6426B16ADE61906C705937A80EAE5,goodware,825,False,0-999,2019-08-30 12:01:42,3779718.0
26390,3D85458E506CAA4918CC5547753D4692B82F3F0174C687B9A92AAD01C52F5779,malware,1385,True,1000-1999,2019-02-26 17:15:22,26647476.0
13481,2FB4F1237F8D5F6131C73214F148D272FCE456E7200D4ABA19A3FF7D2C9E4A79,goodware,19951,False,19000-19999,2019-04-29 23:15:32,6403549.0
11306,A8207AF58FDAD4781EA3C42876C6FD967B551CFCECB9E2E9AB38420DE4883AC2,goodware,2782,False,2000-2999,2019-03-14 17:02:58,21402883.0
10508,A3F029506999FD17B0CDE2A5F155021B4DB5BCD9B891A7AB3397EB02FC648A3A,goodware,1827,False,1000-1999,2019-11-19 21:39:36,49326261.0
22354,62E6B7731FC16024F279B2A4908AAA5D5801D3763CF8C0A3E1B081DE9F5EF5FD,malware,1395,True,1000-1999,2019-05-08 09:38:44,13241231.0
2708,ADF9B9919A446E13BDA580B64A3D7DEC45D54976065E3A2D0BD54712D098EC27,goodware,903,False,0-999,2020-02-11 09:29:26,91851301.0
21000,A312541D6D788DA22A5DCE4A2EE5F4264BA1837FD57F8F5F7A9C1D98E8ACC6C1,malware,125,True,0-999,2019-02-27 23:50:10,298888.0
24857,CD2553684BE3451A2F7FAA21E243C5D9C7EFB66EEF1F40CC0FEC68552F341B8E,malware,1385,True,1000-1999,2019-01-03 19:28:00,24218491.0
24017,FD2728B4C83B1D0C969BA02F4DAEEFDA2D0BF4251D133ED3CF07812EBFE48DB9,malware,1395,True,1000-1999,2019-05-13 11:41:48,33732789.0
6702,BD5A9D6DC8E9232B051A788E3E5C72170A361A05A49DDECD2CF0894ECED6A758,goodware,1716,False,1000-1999,2019-10-24 18:14:34,27255366.0
25496,271D95DE9A7017E7EFCF8B0B9B66F7FAB504E4C5CCB4D50C15C9A0B866718ABA,malware,1395,True,1000-1999,2019-05-19 13:39:42,60874214.0
31817,2852ACFD7E7C7B0959A557F587958F3DC908F75047FF33B9A88A52CFBE6D301E,malware,35894,True,35000-35999,2019-01-31 15:38:22,23493191.0
7134,7AA306D69D9959A1BB05F6E05170742687494D4834E378C5EFCD4B9A3372DA54,goodware,1716,False,1000-1999,2019-10-24 16:37:32,10698102.0
30772,8BA4D869FE8AD63F666D945C8A480FBC87520741A4B86C9CB2AB8DDFF2159AC8,malware,24325,True,24000-24999,2019-01-26 13:46:02,50512959.0
21859,A3D7EDD4D320A7973A6E017660990B19855577BE06166E9C0D545D6B2F563CDF,malware,1349,True,1000-1999,2019-01-21 13:34:50,54075430.0
29970,B3E6BF333D40CAE07F114355B551CC547CD6214555556F08846B58140C0457B6,malware,18274,True,18000-18999,2019-07-09 20:32:26,4309920.0
28613,9262D5E991A993150B001BB1DC12013532EC8AE933D8108D0C7EF537577964D8,malware,6883,True,6000-6999,2019-03-16 10:30:30,5657835.0
27827,4DEC44121BFB698697C451AAD100F5226D87DB20D699BADD13D61A7B1D2F166F,malware,2600,True,2000-2999,2019-01-08 14:40:54,43377798.0
32090,1E0A8044A00F4EFDF4433423E41B0736C26689442B02B857CAEC53667AE14C5A,malware,40060,True,40000-40999,2019-02-16 16:01:40,12782565.0
8489,C12A6152A2F78A75A878C5B4F8C79E1063FD1937BE32D649F0808C9F5A0B4059,goodware,852,False,0-999,2020-02-27 10:06:58,105910141.0
32286,3B97D9F4B7577FFD4925AD8C89D8B4915CEC06387B90F6C0EE4BDF0AE1A28ADA,malware,41262,True,41000-41999,2019-03-18 05:53:00,22058744.0
18944,146004343DAAA7FCC6EF6C8B2C54649C09AA5F7184EBAF4A9F69A5EACF85D8BD,malware,802,True,0-999,2019-06-22 23:53:30,44597678.0
7111,E6F53178EAF8BEBDC75BAC0F43A6E4DC2C3F569B0E2429E7EDFC3B4BBDFD26BC,goodware,1716,False,1000-1999,2019-10-14 18:24:58,51863716.0
32383,29B217D6349AF38B71E8CF684C93B373B58B47D1971AABB3D36034255B52633F,malware,41972,True,41000-41999,2019-02-03 17:25:52,21798234.0
23740,DC487C7DE86E64C601D5C91F5813E8EECFDBDB6F4FF34779FDEAAE4D481F6092,malware,1385,True,1000-1999,2019-05-25 18:18:42,26932415.0
26091,0965B5503963D8B89B899DBA87FCCABCCE2B218B12B09C461F2A3FE3513A5FCF,malware,1385,True,1000-1999,2019-04-17 17:30:30,44881425.0
9118,40F6FA2F7054A6BA4452C14B6E002E662EB37FA0C29FEF4B12BC37599DE02FA1,goodware,1813,False,1000-1999,2020-02-08 19:32:18,15277809.0
31212,3286B273E20E939B8D73DD210A6DA8F166A3DBD12F71C4B0B3A604C0B5918C2B,malware,28256,True,28000-28999,2019-05-07 06:48:50,6329705.0
846,38257A6300E73FA15DADBC2D89EC2259DC5B0CE142D52C85100C84B3CBCDEBC0,goodware,672,False,0-999,2019-03-27 15:35:52,61006807.0
14761,894F33E279528411754F5B5EFBA347AE14B65CFC4E37486A8CAB3D09E1AA9735,goodware,30644,False,30000-30999,2020-03-01 10:44:34,80186270.0
31958,2045475909197529DF55B841B03A7BBF3F7DA2364BB1936931A0620310E4F251,malware,39018,True,39000-39999,2019-01-20 08:23:12,11650350.0
27371,FF8EF4E565F525A889C90C9B012DEEE7E9001F101D94B0FE86AEEBFE16FB8BF2,malware,1716,True,1000-1999,2019-11-11 17:12:10,28541648.0
24406,B232A886BE59B05EFD4AFCF3C66B39593521676E1ABF2D858D5A2D71F26F2679,malware,1385,True,1000-1999,2019-02-28 09:58:24,51179386.0
7141,227D2A2C2E319E7E8C53492686BCC8BDC6C5FA186942FB5C085C2B5F7B897C46,goodware,1716,False,1000-1999,2019-09-17 14:34:40,25822627.0
30,03495F25333269FD86CB007B04090F3EEA8A12131CEC41AC5F0C030BCBB9A9EA,goodware,78,False,0-999,2020-01-13 16:30:28,75283049.0
21559,830B0686174491DE84DC9D3AA6579A04CC69B5222F51951313D79062A9E4AE5B,malware,1385,True,1000-1999,2019-06-17 19:52:34,43273730.0
6755,C2970AEFB261FECDD88A60C15975A59F9F59811DDD8CAD0E068569C2A9C53209,goodware,1716,False,1000-1999,2019-11-09 19:32:12,47811193.0
20077,5201A4FE49A429F5893E213DBA50D30598241B8926B83C9B25F7EAD466C3731D,malware,149,True,0-999,2019-10-17 09:12:48,10958736.0
8929,4234630DACFA9DCA495BFC943821B79D47F281899A3041D9D96EEB160CEAF6D5,goodware,1827,False,1000-1999,2019-11-19 14:52:52,12040346.0
31092,26D74A6155FC0B1CB245D65E6A0461C35702ED590CA1375DE90B9FABA9757132,malware,26966,True,26000-26999,2019-05-20 13:49:20,11969206.0
12463,FEBFA44FE622BE00F8B4C40FDD123182BD1B2153A284BFCC86B795A140AE5EF7,goodware,12553,False,12000-12999,2019-02-09 04:01:52,31520566.0
2393,9A001E5C8CB3B4499EEA47671BEFB42FCED2CE8FD2B203B17813C624D38B3631,goodware,826,False,0-999,2019-09-22 15:23:26,15381773.0
23846,F5B9C8BCD483E34A14A1350197A763BA995DE6170240C05B142C85B5BB0303DC,malware,1385,True,1000-1999,2019-03-19 14:34:12,15617520.0
4321,53ECDDC2D3BB7696F5C66C58476FCA84A29AC3BCB6CC856E4C5638BB595E3D11,goodware,1463,False,1000-1999,2019-07-24 16:14:04,83683866.0
31782,73EED2DF873B5AD082783FAF4C1F9ED0947C1598064EA012CC35D71DF919E797,malware,34602,True,34000-34999,2019-02-11 14:32:32,6741485.0
10651,0EED415CB3163E2BA56B22711843B336D22B69D53730816234E6121EEFA5E584,goodware,1877,False,1000-1999,2019-05-01 16:06:36,6639880.0
22489,507063163D51F2821F232B6C37BFE66CD932F6A8B677081C206396454CE379FB,malware,1385,True,1000-1999,2019-05-27 16:29:56,35621465.0
19681,0342C5CE0E7379D26D6A64A8D13D909FF5E6285394433151AD7826BC94BA9335,malware,385,True,0-999,2019-10-27 09:06:34,10543293.0
19908,451F5A919D696457DFB7CD66E0D3554CED8B1FA7B73AEAE1591199AE9DAA839F,malware,169,True,0-999,2019-04-02 14:14:38,20875692.0
8624,2149FF935EE1FC1ACD0A423EDD97B1EA91CA4E08A87A7F2DA0588C5DD7FE15B6,goodware,869,False,0-999,2019-01-26 13:27:26,167017117.0
2696,AD238C7CE4A9FDB1930010550295C55DFC192A5C388C0D00ADE484C27EE6E752,goodware,128,False,0-999,2019-05-15 21:48:30,48227607.0
5864,4548C231F4A08EA7F37DF0753ABD490A0BC375F48BACD812C14BB47DEF5C90F3,goodware,1738,False,1000-1999,2019-05-16 08:21:14,164631096.0
18856,53DF66B480826B4CDCC22BD7CD5288297BCE274079FB79702A080E820496CD72,malware,937,True,0-999,2019-04-11 17:17:32,78568618.0
31992,39971CB345CD8DEC8917E798BCEA95ACF346E01DFC76A3529BC8ED5630204021,malware,39399,True,39000-39999,2019-03-25 15:12:50,12192441.0
3976,0CA2861B27E7D359C90EF83FEAB8C0D2AFCFC1EEC0AE76E5F32CDA65DB0DE2E1,goodware,1042,False,1000-1999,2019-07-27 14:18:22,70252397.0
3877,F9EDDBB9B4BED0E4FEEB3DADB74D3F3B677BCD563C19A517BFCF06B9E7A4462A,goodware,310,False,0-999,2020-02-17 17:55:34,114897410.0
20870,24C24F25987E3B1CC5BCDB6E3E009EA050C29B8C4C6E5D15FD4F69AB417E2FC2,malware,265,True,0-999,2019-09-20 10:59:22,9595205.0
4687,B756784FBA3DF2088C199A8316D70AABBC331C52BC6ACC43B4E6B943A99F613C,goodware,1593,False,1000-1999,2019-01-04 21:21:56,352483385.0
24642,AB8B7F97BBC574CD0F616CCD4D3069859038DE0AE695E28A22DCC35238EA894F,malware,1395,True,1000-1999,2019-04-30 11:18:20,51510688.0
5983,71860ED7F818C312D6C72BF641C474D58A2EBD0AF2BCE760CEFE9B87133D6A0A,goodware,1716,False,1000-1999,2019-09-05 11:49:24,21439203.0
21141,8B7C6938C40B7D54F77DAF0ABA5CBCC23389AC750CCCEE56C4A0924F8DFF18C9,malware,1385,True,1000-1999,2019-03-19 18:11:22,22308498.0
22503,4E8A8DF7825CF3FE2BB5D9C764F9E3CAAC796BC0EC04C7F33587AA04D91F3D47,malware,1385,True,1000-1999,2019-05-27 19:45:44,40505244.0
6446,4CC67B0FCB41FCDC422AAA306BD848BBF25D27857AB7D5761462F0B45ED61A8F,goodware,1716,False,1000-1999,2019-09-25 21:15:04,31040605.0
24347,B7C30C668F0BEA3B4631C4E158A30D6D4D564D364F56733E50CCDBF8BB7E1012,malware,1385,True,1000-1999,2019-05-07 14:32:06,35959643.0
5946,7D579793A714BAEDF8AF1B17DD71D567A1BED267B9899EE34366C4DBFC0E5633,goodware,1716,False,1000-1999,2019-11-05 13:49:36,59807479.0
26885,1C59AB5CC978386EF9D3E4A4BEF43D90007B1AD0DA1031F369019862F510BD6D,malware,1385,True,1000-1999,2019-04-23 17:48:42,63362648.0
11733,61C62933B4195C3D6B8D95EC342DDC187CAA05F32A5C7872F0D18EB4EBC0FF03,goodware,2782,False,2000-2999,2019-07-22 19:07:38,27359194.0
29304,E612242B55FE89DC1B6794D220673841E1DF93898D552547E6E772CC528853C9,malware,15095,True,15000-15999,2019-01-07 20:56:00,4762445.0
20743,887B21EC7FE32396806F6E07B5E6CC745D4E988CA0911C611E3DDB7B68D44D35,malware,165,True,0-999,2019-12-13 14:15:30,30943132.0
23721,DA0538F319E0FAC07DB32540F4AC0D0C57F269A7FDC2C61C8C7C2716C25368A9,malware,1385,True,1000-1999,2019-06-13 17:30:48,50991938.0
4053,C9C3B366975BEBF21602D246D80944DB73480A6D768578A2F2CC86418108D2A1,goodware,1126,False,1000-1999,2019-01-18 17:28:20,39119132.0
15872,739510E936B2BA3ACFB6D3DD13383F1204E2FD26D00ABE99D55D9F0416D85FC1,goodware,39089,False,39000-39999,2019-08-21 21:35:12,24556218.0
7773,1019A38DAA61CF615252988EBD963544D5D6C7B6D4AB1452C156C6C01E355D70,goodware,1716,False,1000-1999,2019-09-27 01:26:10,6749072.0
21830,A25F19013868308694E1D7964108CFB6BFCD0D1CAEBF35F3874D24E33E64B946,malware,1395,True,1000-1999,2019-04-25 09:07:16,22552246.0
4646,364BA3DEEB62834E940201E04196A97986CD6333D77998979BAD22A08A9F8DC3,goodware,1536,False,1000-1999,2019-07-17 15:38:28,86543083.0
29652,EF26F400E6494128497ACF07B682F6556A98832D36BDF5B99B6071FF89DA6BC3,malware,15095,True,15000-15999,2019-02-24 03:20:30,4857679.0
31417,4293A439CA034555F0EAFBEA4CE9D8F518A6C4216913FFA253B6C5561C05F669,malware,31173,True,31000-31999,2019-06-12 08:31:10,111531404.0
16643,1DF8DFF8F3C4A5E8E486283E333D9909CEE49CC5CF77CAA8C22DB1013F6029D8,goodware,40604,False,40000-40999,2019-05-20 21:47:10,9473687.0
29114,805C8CBCD307DB9302A1351B1B3D909FCE4E0954352EE9745B1E652F7F6A4709,malware,14269,True,14000-14999,2019-03-07 21:36:32,3798911.0
12823,2D8D8B80ED002281137F1D056F44EE17EB33BA3CAD667120F5B20088A1598823,goodware,15083,False,15000-15999,2019-03-03 09:30:24,6227646.0
22542,4F8F1102FE6A697CE65856ADA0FF850D6F201B49A85FCCA9EA0AFDD7C486F635,malware,1385,True,1000-1999,2019-04-13 17:58:52,36839924.0
9578,7C97DA843CC340DB856B9D06B5D716A3CB51187E627E968AD4874EC631B3432B,goodware,1813,False,1000-1999,2019-12-15 18:21:34,34308567.0
18452,013495D118E9E093EE77808369AE7F77491B51D206FB7A0FABC6358D44FC0FF1,malware,619,True,0-999,2019-12-06 15:58:58,185134842.0
6707,E3E63738CDCC69F06499DDED179A2913A902BD835A2F90C887C45B3A3FD99BD6,goodware,1716,False,1000-1999,2019-07-26 23:49:20,26114008.0
31860,07C94DC956CA5062049587766090B4EA22F4384573829E091044BCA3847FB26A,malware,37413,True,37000-37999,2019-01-06 04:31:52,10349527.0
32546,2CF7D1036EC227154F2B6CE9206D1C0AD6098651A4C73CD293954B3EE769842E,malware,47492,True,47000-47999,2019-07-23 15:24:38,32413920.0
303,14EEE991E4F933ED81090926992AEDA5CCF952ABCD53AA724144F6798BFF340C,goodware,640,False,0-999,2020-03-31 17:05:22,36955772.0
29448,38B391DB845F216EAC2ED47687D3676062B2DAC9124D0BBCECDC1BEF79FF8AF3,malware,15095,True,15000-15999,2019-03-08 20:40:48,7721736.0
17957,3837F0A9314B5734F0E4F766FACC30EA35CB3978C433E56549808909CD344B73,malware,74,True,0-999,2020-03-25 15:48:26,10468541.0
